class,cap-diameter,cap-shape,cap-surface,cap-color,does-bruise-or-bleed,gill-attachment,gill-color,stem-height,stem-width,stem-color,has-ring,ring-type,habitat,season
p,7.28,x,e,e,f,a,g,9.21,11.87,e,t,z,d,a
p,6.27,x,e,e,f,a,y,8.46,10.89,y,t,z,d,a
p,6.73,x,e,e,f,a,n,7.85,9.66,e,t,z,d,a
p,6.93,x,e,e,f,a,w,7.57,10.61,y,t,z,d,a
p,5.54,x,e,e,f,a,n,8.1,10.16,y,t,z,d,a
p,6.2,x,e,e,f,a,y,7.78,9.48,y,t,z,d,a
p,5.58,x,e,e,f,a,n,7.99,9.9,e,t,z,d,a
p,6.11,x,e,e,f,a,y,7.63,9.3,e,t,z,d,a
p,5.43,x,e,e,f,a,y,6.91,8.28,e,t,z,d,a
p,6.32,x,e,e,f,a,w,8.3,10.61,n,t,z,d,a
p,5.91,x,e,e,f,a,n,8.38,9.79,e,t,z,d,a
p,5.41,x,e,e,f,a,y,7.93,9.03,e,t,z,d,a
p,6.61,x,e,e,f,a,y,7.89,10.21,e,t,z,d,a
p,5.89,x,e,e,f,a,g,7.85,9.38,n,t,z,d,a
p,4.82,x,e,e,f,a,y,7.49,9.53,n,t,z,d,a
p,4.69,x,e,e,f,a,g,7.03,9.57,n,t,z,d,a
p,5.56,x,e,e,f,a,w,8.4,10.4,y,t,z,d,a
p,6.34,x,e,e,f,a,w,8.31,10.69,n,t,z,d,a
p,5.33,x,e,e,f,a,w,7.18,9.95,n,t,z,d,a
p,4.11,x,e,e,f,a,g,6.48,8.91,y,t,z,d,a
p,6.58,x,e,e,f,a,n,7.69,10.02,y,t,z,d,a
p,6.22,x,e,e,f,a,n,7.78,10.36,e,t,z,d,a
p,6.28,x,e,e,f,a,g,8.54,10.09,n,t,z,d,a
p,6.53,x,e,e,f,a,n,8.02,10.73,y,t,z,d,a
p,5.66,x,e,e,f,a,y,6.02,8.87,n,t,z,d,a
p,5.16,x,e,e,f,a,y,7.93,9.9,e,t,z,d,a
p,5.46,x,e,e,f,a,n,7.4,9.84,y,t,z,d,a
p,6.6,x,e,e,f,a,n,8.15,10.07,y,t,z,d,a
p,5.82,x,e,e,f,a,n,7.82,10.33,e,t,z,d,a
p,6.46,x,e,e,f,a,y,8.08,11.0,e,t,z,d,a
p,6.74,x,e,e,f,a,y,8.52,11.03,y,t,z,d,a
p,4.92,x,e,e,f,a,w,6.51,8.66,e,t,z,d,a
p,5.51,x,e,e,f,a,y,8.28,10.19,e,t,z,d,a
p,6.2,x,e,e,f,a,g,7.25,9.14,n,t,z,d,a
p,7.18,x,e,e,f,a,n,8.59,10.81,y,t,z,d,a
p,4.82,x,e,e,f,a,g,6.88,9.48,y,t,z,d,a
p,6.86,x,e,e,f,a,w,9.1,11.36,n,t,z,d,a
p,5.78,x,e,e,f,a,g,7.71,10.06,n,t,z,d,a
p,6.07,x,e,e,f,a,w,7.79,9.73,y,t,z,d,a
p,6.12,x,e,e,f,a,y,9.13,10.43,n,t,z,d,a
p,6.39,x,e,e,f,a,g,8.4,10.06,y,t,z,d,a
p,5.96,x,e,e,f,a,w,7.51,9.69,n,t,z,d,a
p,5.95,x,e,e,f,a,w,7.64,10.09,n,t,z,d,a
p,5.87,x,e,e,f,a,y,7.22,9.24,y,t,z,d,a
p,6.24,x,e,e,f,a,n,9.38,11.32,y,t,z,d,a
p,5.8,x,e,e,f,a,w,8.08,11.16,e,t,z,d,a
p,5.54,x,e,e,f,a,g,8.06,9.65,y,t,z,d,a
p,6.25,x,e,e,f,a,w,8.39,10.47,e,t,z,d,a
p,5.97,x,e,e,f,a,y,7.95,9.6,y,t,z,d,a
p,5.37,x,e,e,f,a,y,7.11,9.81,y,t,z,d,a
p,5.93,x,e,e,f,a,y,8.79,11.12,e,t,z,d,a
p,6.09,x,e,e,f,a,y,8.37,10.02,e,t,z,d,a
p,5.89,x,e,e,f,a,g,7.52,9.14,y,t,z,d,a
p,5.98,x,e,e,f,a,y,8.98,10.9,e,t,z,d,a
p,6.06,x,e,e,f,a,n,8.78,10.49,e,t,z,d,a
p,5.79,x,e,e,f,a,n,8.1,9.08,y,t,z,d,a
p,4.4,b,t,r,f,s,n,6.46,8.32,w,t,e,g,u
p,3.38,b,y,l,f,s,g,6.11,7.72,n,t,e,d,u
p,3.09,x,y,r,f,s,g,5.35,6.16,n,t,e,m,u
p,4.61,x,y,l,f,s,g,6.59,7.28,l,t,e,m,a
p,3.21,x,h,l,f,s,n,4.15,5.46,w,t,e,d,a
p,2.85,x,h,r,f,s,u,6.69,7.53,w,t,e,m,a
p,4.1,b,h,r,f,s,n,6.2,6.6,w,t,e,m,u
p,3.52,x,t,l,f,s,u,6.17,7.11,n,t,e,g,u
p,3.88,b,h,l,f,s,g,5.34,6.92,w,t,e,m,a
p,3.85,b,y,r,f,s,n,6.54,8.37,w,t,e,g,u
p,3.84,x,y,r,f,s,u,7.01,8.48,n,t,e,d,u
p,4.69,x,t,l,f,s,n,6.23,8.02,w,t,e,m,u
p,4.5,x,y,l,f,s,u,5.9,7.63,n,t,e,g,a
p,4.43,b,y,r,f,s,u,5.61,7.27,w,t,e,g,u
p,4.13,b,t,r,f,s,u,5.01,7.1,w,t,e,d,a
p,2.65,x,y,l,f,s,g,4.76,5.35,w,t,e,d,a
p,4.08,x,h,l,f,s,u,6.0,7.59,l,t,e,d,u
p,3.16,b,y,r,f,s,g,6.14,8.26,n,t,e,m,a
p,4.59,x,h,l,f,s,u,6.0,7.82,l,t,e,g,u
p,3.6,b,t,l,f,s,u,5.53,7.52,l,t,e,d,a
p,4.45,b,h,l,f,s,g,6.09,7.25,l,t,e,m,u
p,4.4,x,h,l,f,s,n,6.28,7.06,w,t,e,d,u
p,4.94,b,y,r,f,s,u,6.86,8.56,w,t,e,d,u
p,4.62,x,y,r,f,s,g,6.49,8.37,w,t,e,d,a
p,4.53,b,h,r,f,s,g,6.91,8.97,w,t,e,m,a
p,3.09,b,h,l,f,s,u,5.77,7.62,n,t,e,d,u
p,2.56,b,t,r,f,s,g,5.42,6.58,w,t,e,m,a
p,4.09,b,h,l,f,s,n,6.09,7.32,n,t,e,d,u
p,3.64,b,t,l,f,s,n,5.87,6.48,l,t,e,d,u
p,4.54,x,h,l,f,s,g,6.4,8.31,n,t,e,m,a
p,3.69,x,t,r,f,s,g,5.82,7.03,l,t,e,g,a
p,3.74,b,y,r,f,s,u,6.78,7.09,w,t,e,g,a
p,2.82,x,h,l,f,s,g,4.82,5.88,l,t,e,g,a
p,4.49,x,y,r,f,s,u,6.65,7.73,w,t,e,d,a
p,4.73,b,y,r,f,s,n,6.15,8.15,l,t,e,m,a
p,4.72,x,h,r,f,s,g,5.95,7.08,l,t,e,m,u
p,4.47,b,y,l,f,s,n,7.02,8.68,l,t,e,g,a
p,3.36,x,y,l,f,s,g,5.66,7.39,n,t,e,g,u
p,2.99,x,h,r,f,s,g,5.08,5.77,n,t,e,d,u
p,3.26,x,t,l,f,s,g,6.0,7.48,l,t,e,g,u
p,4.5,x,h,r,f,s,g,6.57,8.31,w,t,e,d,u
p,4.55,x,y,r,f,s,n,7.06,8.15,w,t,e,g,a
p,3.3,x,t,r,f,s,n,5.97,6.17,l,t,e,g,a
p,4.27,x,h,r,f,s,n,6.02,7.36,w,t,e,d,u
p,4.83,b,y,l,f,s,u,6.71,9.71,l,t,e,m,u
p,4.99,x,t,r,f,s,u,6.29,8.22,w,t,e,g,a
p,3.28,b,y,r,f,s,n,6.08,6.62,n,t,e,m,u
p,4.71,x,t,l,f,s,n,6.9,8.51,n,t,e,m,a
p,3.26,b,t,r,f,s,n,6.2,6.85,w,t,e,d,a
p,4.08,b,y,l,f,s,g,4.9,6.73,w,t,e,d,a
p,2.86,b,h,r,f,s,n,6.04,8.12,l,t,e,d,u
p,3.22,b,t,l,f,s,g,5.88,6.15,n,t,e,g,u
p,4.4,x,t,r,f,s,g,6.44,7.78,l,t,e,m,u
p,4.29,b,y,l,f,s,n,6.23,6.84,n,t,e,d,u
p,3.09,x,y,l,f,s,u,4.96,6.37,w,t,e,d,u
p,4.52,b,t,l,f,s,u,6.53,8.13,n,t,e,g,u
p,3.53,x,y,r,f,s,n,5.24,6.78,n,t,e,m,u
p,4.07,b,t,r,f,s,g,5.77,7.16,l,t,e,d,u
p,5.0,x,t,r,f,s,g,7.08,9.75,l,t,e,m,a
p,3.91,x,h,l,f,s,u,5.63,7.31,w,t,e,g,u
p,3.8,x,y,r,f,s,g,5.43,6.25,l,t,e,d,u
p,4.56,b,h,l,f,s,u,6.75,7.65,w,t,e,g,a
p,4.54,b,y,r,f,s,n,6.19,8.65,w,t,e,g,u
p,4.3,x,y,r,f,s,g,6.92,8.52,l,t,e,g,a
p,4.23,b,t,l,f,s,g,5.5,7.04,n,t,e,m,u
p,3.9,x,t,r,f,s,g,6.43,6.76,w,t,e,g,u
p,3.84,b,h,r,f,s,g,5.87,7.76,w,t,e,d,u
p,4.1,x,t,l,f,s,n,6.96,8.97,n,t,e,d,u
p,2.88,x,h,l,f,s,u,5.25,6.03,n,t,e,g,a
p,4.97,b,t,l,f,s,u,6.55,8.04,w,t,e,d,a
p,3.78,b,h,l,f,s,u,5.66,7.52,n,t,e,m,a
p,4.16,b,h,l,f,s,n,5.86,7.35,n,t,e,m,a
p,3.59,x,t,l,f,s,u,5.36,6.98,l,t,e,g,u
p,4.66,x,y,r,f,s,n,5.08,7.56,l,t,e,g,a
p,3.54,x,h,l,f,s,u,6.64,8.57,l,t,e,d,u
p,3.81,b,h,l,f,s,n,6.35,7.71,w,t,e,d,u
p,4.03,b,h,l,f,s,u,5.84,8.91,l,t,e,d,a
p,4.9,b,y,r,f,s,g,6.31,7.05,l,t,e,m,a
p,4.25,b,h,r,f,s,u,6.66,9.3,w,t,e,g,a
p,4.52,x,h,r,f,s,n,5.68,6.96,w,t,e,d,a
p,4.27,b,t,r,f,s,n,6.37,8.76,w,t,e,d,a
p,4.2,b,y,r,f,s,u,5.57,6.02,w,t,e,m,a
p,4.25,x,h,l,f,s,u,6.42,8.17,l,t,e,d,u
p,4.07,b,y,l,f,s,u,4.52,5.85,l,t,e,g,u
p,4.03,x,h,r,f,s,u,7.84,9.81,n,t,e,m,u
p,4.04,x,t,l,f,s,u,6.86,8.33,n,t,e,m,a
p,3.65,x,h,l,f,s,u,4.94,5.76,l,t,e,d,a
p,4.75,b,h,r,f,s,u,5.63,8.16,n,t,e,d,u
p,4.62,x,y,l,f,s,u,6.47,7.64,w,t,e,g,u
p,3.56,b,t,r,f,s,n,6.5,7.98,n,t,e,d,a
p,3.68,x,y,l,f,s,u,5.27,6.44,w,t,e,m,a
p,4.23,x,h,r,f,s,n,6.6,6.39,w,t,e,d,a
p,4.53,x,y,l,f,s,g,6.53,7.89,n,t,e,d,u
p,3.57,b,y,r,f,s,u,5.04,6.92,l,t,e,d,a
p,4.04,x,t,r,f,s,n,6.63,7.86,l,t,e,m,u
p,4.48,x,y,l,f,s,n,6.58,7.91,w,t,e,d,u
p,3.02,b,t,r,f,s,u,4.83,5.89,w,t,e,d,u
p,2.52,x,h,l,f,s,n,6.14,7.45,w,t,e,d,a
p,3.53,x,t,l,f,s,n,4.92,7.77,w,t,e,g,u
p,2.99,x,t,l,f,s,g,5.21,6.47,l,t,e,g,a
p,3.26,b,h,l,f,s,n,6.09,6.85,l,t,e,d,u
p,3.85,x,h,r,f,s,g,6.01,7.82,w,t,e,d,u
p,3.66,x,h,r,f,s,n,6.69,8.81,n,t,e,g,a
p,2.77,x,y,r,f,s,g,5.28,6.14,n,t,e,m,u
p,3.13,b,t,r,f,s,u,6.51,7.94,n,t,e,g,a
p,4.27,x,h,r,f,s,g,6.09,7.72,l,t,e,g,a
p,4.14,x,t,l,f,s,n,6.29,7.87,n,t,e,g,a
p,3.63,x,y,r,f,s,n,6.33,7.38,l,t,e,m,a
p,2.85,x,h,l,f,s,u,5.07,7.16,n,t,e,g,u
p,3.57,b,t,r,f,s,u,5.83,7.52,l,t,e,g,a
p,4.35,b,y,l,f,s,n,6.35,8.21,w,t,e,d,a
p,3.23,x,y,r,f,s,g,5.05,6.92,l,t,e,g,a
p,3.87,x,h,l,f,s,n,5.75,6.92,l,t,e,g,u
p,3.72,x,y,l,f,s,n,5.63,6.14,l,t,e,d,u
p,4.66,x,y,r,f,s,g,5.74,7.3,n,t,e,d,u
p,4.95,x,y,l,f,s,u,6.17,7.7,n,t,e,d,a
p,4.86,b,t,l,f,s,g,5.85,6.7,w,t,e,g,u
p,4.69,x,t,r,f,s,n,7.36,9.59,n,t,e,d,u
p,3.72,x,t,l,f,s,n,5.96,7.29,w,t,e,g,a
p,2.88,x,h,l,f,s,u,4.95,6.21,l,t,e,g,u
p,4.17,b,h,r,f,s,n,6.03,7.86,n,t,e,g,a
p,4.3,b,t,l,f,s,n,5.46,7.44,l,t,e,d,u
p,4.23,b,y,r,f,s,n,5.99,8.31,l,t,e,g,u
p,3.27,x,h,l,f,s,n,5.62,6.32,n,t,e,m,a
p,4.53,b,t,l,f,s,u,5.71,7.61,l,t,e,d,u
p,3.28,b,y,r,f,s,n,5.12,6.54,n,t,e,m,u
p,3.15,x,y,l,f,s,n,4.41,5.03,n,t,e,m,u
p,2.49,x,t,r,f,s,n,4.96,6.85,w,t,e,d,a
p,4.47,b,t,r,f,s,n,6.7,8.54,w,t,e,d,u
p,4.08,b,y,r,f,s,g,6.42,6.71,w,t,e,g,u
p,3.06,b,t,l,f,s,g,6.03,7.11,l,t,e,m,a
p,3.78,x,y,r,f,s,g,5.33,6.18,w,t,e,m,a
p,2.88,x,h,r,f,s,n,5.37,7.27,w,t,e,g,u
p,4.35,b,h,l,f,s,u,6.81,7.6,n,t,e,g,a
p,4.72,b,y,l,f,s,u,5.6,8.15,w,t,e,m,a
p,4.01,b,h,l,f,s,g,5.82,7.38,l,t,e,m,u
p,5.12,b,t,l,f,s,g,6.58,7.93,l,t,e,g,a
p,4.87,b,h,l,f,s,n,6.45,8.05,n,t,e,m,u
p,2.78,x,y,l,f,s,g,5.36,6.59,n,t,e,m,u
p,3.31,x,y,r,f,s,u,5.59,6.0,l,t,e,m,a
p,4.38,x,t,l,f,s,g,6.66,8.36,w,t,e,d,u
p,3.71,x,y,r,f,s,n,6.3,8.07,l,t,e,g,u
p,3.26,b,y,r,f,s,g,5.96,7.31,n,t,e,g,u
p,4.64,b,y,l,f,s,g,5.97,6.93,l,t,e,d,a
p,4.14,x,t,l,f,s,g,5.91,6.77,n,t,e,g,a
p,3.05,x,h,l,f,s,u,4.71,6.4,l,t,e,m,u
p,3.43,x,h,l,f,s,n,5.36,7.06,l,t,e,m,u
p,4.14,b,h,l,f,s,n,5.64,7.43,n,t,e,m,a
p,3.67,x,h,l,f,s,n,5.55,6.71,w,t,e,m,a
p,2.2,x,h,r,f,s,g,5.11,7.11,n,t,e,m,u
p,4.69,x,y,r,f,s,u,4.57,6.61,l,t,e,d,a
p,3.2,b,t,l,f,s,n,4.61,7.14,w,t,e,d,u
p,4.81,b,y,l,f,s,n,5.22,7.53,n,t,e,g,a
p,3.82,x,h,r,f,s,g,5.51,6.71,l,t,e,d,u
p,5.13,x,y,r,f,s,n,5.82,8.73,n,t,e,d,u
p,4.94,b,h,l,f,s,u,7.19,8.66,n,t,e,d,u
p,3.36,x,h,r,f,s,n,5.82,7.6,l,t,e,g,u
p,4.4,b,h,r,f,s,u,5.55,6.31,w,t,e,d,u
p,4.0,b,t,r,f,s,n,7.22,8.17,n,t,e,m,u
p,4.23,b,y,l,f,s,u,6.83,8.01,l,t,e,m,u
p,3.24,x,h,r,f,s,g,5.57,7.24,l,t,e,m,a
p,3.67,x,y,r,f,s,n,4.98,6.37,n,t,e,d,u
p,3.5,x,y,l,f,s,g,6.31,8.38,w,t,e,g,u
p,4.24,x,h,r,f,s,u,6.75,7.57,w,t,e,g,u
p,4.11,b,t,l,f,s,u,6.62,9.04,n,t,e,m,a
p,4.63,b,t,l,f,s,g,5.21,6.07,w,t,e,d,a
p,4.19,b,h,r,f,s,u,5.06,6.88,w,t,e,g,a
p,3.74,b,t,l,f,s,n,5.17,7.36,n,t,e,d,a
p,2.86,b,t,r,f,s,n,4.91,6.08,l,t,e,m,u
p,4.23,x,h,l,f,s,g,6.31,6.43,l,t,e,g,a
p,2.08,b,h,l,f,s,g,4.74,6.15,w,t,e,g,a
p,2.57,b,h,r,f,s,n,5.6,6.87,l,t,e,d,u
p,4.44,b,y,r,f,s,g,6.29,8.33,l,t,e,g,u
p,4.51,x,h,l,f,s,u,7.27,8.43,n,t,e,g,a
p,4.38,x,y,l,f,s,n,6.86,8.29,n,t,e,g,u
p,3.57,b,y,r,f,s,g,4.7,6.82,w,t,e,m,u
p,2.62,b,h,l,f,s,g,4.15,6.09,w,t,e,d,u
p,4.77,x,t,l,f,s,u,6.47,8.19,n,t,e,m,a
p,4.61,x,y,l,f,s,u,6.57,7.53,w,t,e,m,u
p,3.21,x,h,l,f,s,n,5.41,6.45,l,t,e,d,a
p,2.73,b,y,r,f,s,g,4.43,6.24,w,t,e,m,u
p,3.15,b,t,r,f,s,n,4.98,6.59,l,t,e,g,a
p,4.06,b,h,l,f,s,g,6.14,7.19,w,t,e,m,a
p,3.77,b,y,r,f,s,n,5.88,6.91,w,t,e,d,u
p,4.29,x,h,l,f,s,n,5.69,7.52,n,t,e,d,a
p,3.65,x,y,r,f,s,n,5.29,7.0,l,t,e,m,a
p,4.38,b,y,l,f,s,g,6.84,7.92,n,t,e,g,u
p,4.16,x,y,l,f,s,g,5.57,6.96,w,t,e,d,u
p,4.07,x,t,l,f,s,u,6.7,8.07,n,t,e,g,u
p,3.39,b,h,l,f,s,u,6.49,7.86,l,t,e,g,a
p,3.96,b,t,l,f,s,n,5.33,5.9,l,t,e,d,u
p,4.6,x,t,r,f,s,g,6.99,8.08,w,t,e,g,u
p,4.34,b,y,l,f,s,u,5.98,6.51,w,t,e,d,a
p,5.04,x,y,r,f,s,g,7.62,9.09,l,t,e,d,a
p,4.5,x,h,r,f,s,u,6.66,7.34,l,t,e,g,a
p,4.35,b,y,l,f,s,u,6.13,8.49,l,t,e,m,u
p,3.11,x,y,l,f,s,g,4.91,6.75,w,t,e,m,u
p,4.9,x,t,r,f,s,n,7.23,9.34,n,t,e,d,u
p,3.45,x,h,r,f,s,g,5.99,6.86,n,t,e,d,u
p,4.72,x,y,l,f,s,n,5.65,7.4,w,t,e,d,a
p,4.05,b,y,r,f,s,u,4.87,7.03,n,t,e,g,a
p,4.2,x,y,l,f,s,u,5.88,6.89,l,t,e,d,u
p,5.57,b,h,l,f,s,u,6.37,8.34,l,t,e,g,a
p,5.24,x,h,r,f,s,n,5.95,8.15,n,t,e,g,a
p,3.98,b,h,l,f,s,n,5.6,7.34,l,t,e,d,a
p,2.77,x,y,r,f,s,n,4.81,6.43,n,t,e,m,a
p,4.14,b,t,l,f,s,g,6.11,8.2,n,t,e,g,u
p,4.79,b,y,r,f,s,u,6.16,7.99,w,t,e,d,u
p,4.94,x,h,r,f,s,n,6.64,8.11,l,t,e,g,u
p,3.69,x,h,r,f,s,g,5.86,7.25,l,t,e,g,a
p,4.33,x,h,l,f,s,g,5.77,7.67,w,t,e,g,u
p,2.92,x,y,r,f,s,g,4.17,5.34,l,t,e,m,a
p,3.68,b,y,l,f,s,u,6.21,7.95,l,t,e,g,u
p,4.06,x,y,r,f,s,n,6.01,8.41,w,t,e,g,u
p,3.5,x,t,l,f,s,u,6.93,7.95,w,t,e,g,u
p,4.61,b,t,r,f,s,u,5.51,7.91,l,t,e,m,a
p,3.35,b,t,l,f,s,g,6.27,6.67,w,t,e,m,a
p,2.99,b,h,r,f,s,g,6.06,7.51,l,t,e,g,u
p,4.23,x,y,l,f,s,n,5.24,5.98,l,t,e,d,a
p,4.54,b,t,l,f,s,g,6.66,7.93,l,t,e,m,a
p,3.92,x,t,r,f,s,g,8.04,8.46,n,t,e,g,a
p,4.5,x,t,l,f,s,n,5.99,8.01,l,t,e,d,u
p,4.57,x,t,r,f,s,g,5.97,7.31,n,t,e,g,u
p,4.53,x,h,r,f,s,u,5.54,7.1,n,t,e,g,u
p,3.65,x,t,l,f,s,u,5.45,7.04,l,t,e,d,a
p,4.29,x,t,l,f,s,u,6.61,7.55,n,t,e,m,a
p,3.47,x,h,l,f,s,u,6.02,7.34,w,t,e,g,u
p,2.75,x,y,r,f,s,g,4.97,6.22,l,t,e,g,u
p,3.81,b,h,l,f,s,g,6.75,7.71,n,t,e,g,u
p,4.29,x,h,r,f,s,u,6.17,8.07,l,t,e,g,u
p,3.86,x,h,r,f,s,n,6.11,8.04,w,t,e,m,u
p,4.27,x,t,l,f,s,u,6.87,7.67,l,t,e,d,a
p,4.39,b,t,l,f,s,n,6.9,7.22,n,t,e,d,u
p,4.65,x,y,l,f,s,g,6.76,8.65,w,t,e,g,u
p,3.52,x,h,r,f,s,u,5.26,6.04,l,t,e,m,a
p,3.82,b,y,r,f,s,n,7.39,8.3,l,t,e,d,a
p,3.31,b,h,r,f,s,u,4.82,6.86,l,t,e,g,u
p,5.31,x,h,l,f,s,g,5.51,6.97,n,t,e,g,u
p,4.0,b,y,l,f,s,n,5.84,7.15,l,t,e,m,a
p,4.6,b,y,r,f,s,g,6.11,6.58,w,t,e,d,a
p,3.15,x,h,l,f,s,u,5.54,6.83,w,t,e,m,a
p,4.44,x,y,r,f,s,n,6.38,7.8,n,t,e,m,a
p,3.61,x,h,r,f,s,g,6.34,7.87,l,t,e,g,u
p,4.53,x,y,l,f,s,g,6.21,6.84,n,t,e,d,u
p,3.41,x,t,r,f,s,n,5.9,6.91,n,t,e,d,a
p,4.56,b,y,r,f,s,g,6.29,7.51,l,t,e,m,a
p,4.08,b,h,r,f,s,g,6.33,7.22,n,t,e,g,a
p,4.51,x,h,l,f,s,u,6.44,9.02,n,t,e,g,a
p,3.86,b,y,r,f,s,n,6.09,7.97,l,t,e,m,a
p,4.49,b,h,l,f,s,u,6.32,7.91,w,t,e,d,a
p,4.92,b,t,r,f,s,u,5.81,7.2,n,t,e,m,u
p,3.92,x,y,r,f,s,n,5.39,6.97,l,t,e,g,a
p,4.73,x,t,r,f,s,u,5.69,7.6,l,t,e,m,u
p,4.41,b,t,l,f,s,n,6.5,7.86,w,t,e,g,a
p,4.79,x,h,l,f,s,g,7.31,9.49,w,t,e,m,u
p,3.85,b,t,r,f,s,g,5.35,6.87,l,t,e,d,u
p,3.2,b,t,l,f,s,u,5.53,7.89,l,t,e,d,a
p,5.65,b,t,l,f,s,n,6.33,8.45,l,t,e,d,a
p,3.27,b,t,l,f,s,n,6.26,7.8,l,t,e,d,a
p,4.1,b,t,l,f,s,g,5.78,7.65,n,t,e,g,a
p,3.97,b,t,l,f,s,g,6.63,7.15,w,t,e,m,a
p,3.99,b,t,r,f,s,u,4.75,6.59,w,t,e,g,u
p,3.07,x,y,r,f,s,u,5.82,7.3,n,t,e,g,u
p,5.09,x,t,r,f,s,n,6.78,8.0,n,t,e,d,u
p,6.03,x,h,l,f,s,n,5.98,7.89,w,t,e,d,u
p,3.36,b,y,l,f,s,u,6.56,6.86,w,t,e,d,a
p,4.03,x,t,l,f,s,n,6.14,7.74,l,t,e,m,u
p,5.23,x,y,l,f,s,g,5.96,7.03,l,t,e,m,a
p,3.8,x,h,l,f,s,n,4.88,6.15,n,t,e,m,a
p,4.0,x,h,l,f,s,g,5.67,6.32,l,t,e,g,u
p,2.98,x,t,l,f,s,n,6.16,6.82,n,t,e,d,u
p,4.61,x,h,l,f,s,u,6.4,7.65,n,t,e,m,u
p,3.4,b,h,l,f,s,n,6.03,7.1,n,t,e,d,a
p,3.21,b,t,r,f,s,g,6.34,8.14,w,t,e,d,u
p,3.85,x,h,l,f,s,n,5.67,7.46,l,t,e,m,a
p,4.47,b,h,l,f,s,g,5.91,8.13,l,t,e,g,a
p,3.62,x,t,r,f,s,u,6.73,8.14,n,t,e,g,a
p,3.05,x,y,l,f,s,g,4.49,5.55,w,t,e,m,u
p,3.31,x,h,l,f,s,g,5.88,6.02,n,t,e,g,u
p,4.44,b,h,l,f,s,g,6.06,7.67,w,t,e,d,u
p,4.68,x,h,r,f,s,g,7.32,7.21,l,t,e,m,a
p,3.2,x,y,l,f,s,u,5.54,7.41,n,t,e,m,u
p,2.88,b,h,r,f,s,n,5.31,6.86,l,t,e,g,a
p,4.45,b,t,l,f,s,n,5.28,6.82,n,t,e,m,a
p,3.31,x,y,l,f,s,u,5.53,6.9,w,t,e,m,a
p,4.3,x,t,r,f,s,g,5.59,6.96,l,t,e,d,u
p,4.88,x,t,l,f,s,g,7.09,7.69,l,t,e,g,u
p,4.94,x,h,l,f,s,g,5.46,6.9,w,t,e,d,u
p,3.92,x,t,r,f,s,u,6.16,7.66,n,t,e,g,a
p,4.82,x,h,r,f,s,g,5.97,7.49,l,t,e,m,a
p,4.57,x,t,r,f,s,u,6.08,8.65,n,t,e,m,u
p,3.47,x,t,l,f,s,u,5.13,6.22,w,t,e,g,u
p,3.91,x,t,l,f,s,g,6.42,8.38,w,t,e,d,u
p,4.25,x,h,r,f,s,g,6.7,8.28,n,t,e,g,u
p,5.03,b,h,r,f,s,u,5.75,7.48,w,t,e,m,u
p,3.55,x,t,l,f,s,n,5.86,7.43,n,t,e,d,u
p,3.79,x,y,l,f,s,n,5.83,7.01,w,t,e,m,a
p,4.07,b,y,l,f,s,g,5.25,6.23,w,t,e,g,a
p,3.68,x,y,l,f,s,u,5.73,7.82,l,t,e,d,a
p,3.75,x,y,r,f,s,n,5.66,6.05,w,t,e,d,a
p,3.65,b,t,r,f,s,u,5.67,7.68,n,t,e,d,a
p,3.85,b,y,r,f,s,n,5.61,7.53,w,t,e,g,u
p,4.35,x,h,r,f,s,n,5.93,9.23,n,t,e,d,u
p,3.52,b,y,l,f,s,n,6.08,8.29,l,t,e,d,a
p,3.76,b,y,l,f,s,u,5.16,6.71,w,t,e,d,a
p,4.14,x,t,r,f,s,g,5.61,7.49,w,t,e,d,u
p,5.06,b,t,l,f,s,n,7.23,7.99,w,t,e,d,a
p,5.02,x,h,l,f,s,n,6.7,8.17,n,t,e,d,u
p,4.36,x,h,l,f,s,n,6.89,8.72,w,t,e,d,a
p,4.13,b,t,r,f,s,g,5.52,7.09,l,t,e,g,u
p,4.05,x,t,l,f,s,n,6.67,9.52,w,t,e,d,a
p,3.23,x,h,r,f,s,g,6.28,7.86,w,t,e,d,a
p,3.94,x,t,l,f,s,u,6.4,7.99,w,t,e,d,a
p,3.41,x,t,r,f,s,n,5.7,6.22,n,t,e,d,u
p,3.72,x,y,l,f,s,n,6.06,7.89,l,t,e,d,u
p,4.24,x,y,r,f,s,u,6.35,8.7,n,t,e,g,u
p,5.35,b,y,r,f,s,u,6.71,9.3,l,t,e,g,u
p,3.55,b,t,r,f,s,n,6.23,7.18,n,t,e,m,a
p,4.85,x,y,r,f,s,n,6.69,8.1,l,t,e,m,a
p,3.91,b,t,r,f,s,g,6.15,8.01,n,t,e,m,a
p,4.0,x,h,l,f,s,g,4.63,6.6,w,t,e,d,a
p,4.36,x,y,l,f,s,n,6.27,7.56,l,t,e,m,u
p,3.17,b,y,l,f,s,u,5.79,6.1,w,t,e,g,a
p,3.35,b,h,l,f,s,g,6.4,7.52,n,t,e,m,u
p,4.55,b,y,r,f,s,g,6.64,7.35,n,t,e,m,a
p,4.45,x,h,r,f,s,n,5.64,6.83,n,t,e,d,u
p,4.89,x,t,r,f,s,g,6.44,8.27,w,t,e,g,u
p,3.34,b,h,l,f,s,n,5.73,7.58,w,t,e,g,u
p,2.64,b,t,r,f,s,n,4.83,6.31,w,t,e,g,u
p,4.47,x,t,l,f,s,g,6.21,7.54,l,t,e,d,a
