trackName,artistName,msPlayed,genre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,duration_ms,time_signature
It's Getting Worse,Gavin Haley,165444,chill pop,0.647,0.681,8,-6.405,1,0.0373,0.556,0,0.124,0.514,145.039,audio_features,165444,4
It's My Bad,Nico Collins,4110059,,0.686,0.804,7,-3.774,1,0.0443,0.0298,0,0.35,0.572,88.034,audio_features,191037,4
It's Ok If You Forget Me,Astrid S,1859312,alt z,0.562,0.379,6,-7.625,1,0.231,0.526,0,0.151,0.258,171.848,audio_features,204989,4
"It's Raining, It's Pouring",Anson Seabra,6766275,alt z,0.598,0.444,2,-8.683,0,0.0327,0.68,1.94E-05,0.142,0.286,113.919,audio_features,183090,4
It's Time,Imagine Dragons,240306,modern rock,0.656,0.884,2,-4.748,1,0.0372,0.0162,0,0.145,0.86,105.009,audio_features,237987,4
It's You,Ali Gatie,6496525,canadian hip hop,0.732,0.463,11,-6.972,0,0.0287,0.374,0,0.194,0.397,95.971,audio_features,212607,4
It's You,Henry,551798,k-pop,0.55,0.465,7,-6.09,1,0.0248,0.609,0,0.109,0.314,76.033,audio_features,231002,4
It's the Time to Disco,Shankar-Ehsaan-Loy,322925,filmi,0.902,0.772,6,-8.29,0,0.0383,0.0452,0.000129,0.12,0.808,131.992,audio_features,333093,4
Ithaque,Sara Costa,189026,new french touch,0.803,0.684,8,-10.081,1,0.0627,0.68,0.0722,0.131,0.563,112.985,audio_features,189027,4
Itomori high school,RADWIMPS,1220797,j-pop,0.786,0.0775,9,-13.94,1,0.0965,0.993,0.846,0.115,0.72,143.089,audio_features,111560,3
Iya Valley,Oaty.,106310,lo-fi jazzhop,0.548,0.384,6,-15.053,0,0.0331,0.0352,0.0728,0.146,0.766,146.974,audio_features,106310,4
I’II Keep You Safe,me7k,116946,,,,,,,,,,,,,,0,
I’ll Have to Say I Love You in a Song,Jim Croce,154626,,,,,,,,,,,,,,0,
I’ll Keep You Safe,Vluestar,140312,lo-fi chill,0.504,0.401,0,-10.016,1,0.0958,0.805,0.00596,0.155,0.243,114.95,audio_features,140312,4
I’ll Still Have Me,Cyn,877068,alt z,0.604,0.277,2,-8.249,1,0.0286,0.915,1.82E-05,0.113,0.22,82.922,audio_features,219268,4
I’m Not Going Back (feat. Mokita),Kina,473589,sad lo-fi,0.496,0.496,2,-9.186,1,0.0318,0.641,0.0014,0.114,0.263,139.946,audio_features,157714,4
I’m So Sorry,Imagine Dragons,6760,modern rock,0.524,0.679,2,-6.01,0,0.0565,0.131,0,0.201,0.37,142.588,audio_features,230200,4
JEBAITED,SiLi,3177,liquid funk,0.574,0.979,7,-2.314,1,0.0678,0.00052,0.895,0.0493,0.123,172.031,audio_features,339086,4
JOLT,Unlike Pluto,401910,,0.663,0.551,2,-8.191,0,0.0661,0.39,6.73E-06,0.11,0.407,100.09,audio_features,200400,4
Jaane Kyun,Vishal-Shekhar,277986,filmi,0.778,0.812,4,-8.561,0,0.046,0.0573,8.28E-06,0.243,0.791,99.962,audio_features,277987,4
Jaane Ye Kya Hua,KK,84575,filmi,0.604,0.347,7,-8.023,1,0.0245,0.737,2.14E-05,0.118,0.271,100.96,audio_features,242463,4
Jaat Da Muqabala,Sidhu Moose Wala,81873,,,,,,,,,,,,,,0,
Jab Mila Tu,Vishal-Shekhar,251853,filmi,0.626,0.561,9,-6.644,0,0.0304,0.0482,0,0.304,0.794,167.916,audio_features,251853,4
Jab Se Tere Naina,Monty Sharma,284573,filmi,0.599,0.653,0,-7.576,0,0.122,0.362,0,0.144,0.678,79.968,audio_features,284573,4
Jab Tak,Armaan Malik,8900,filmi,0.299,0.447,3,-7.862,0,0.0383,0.858,0.000314,0.097,0.321,121.723,audio_features,174039,4
Jackie Chan,Tiësto,9937,big room,0.747,0.834,3,-2.867,0,0.045,0.374,0,0.0586,0.687,128.005,audio_features,215760,4
Jackie Onassis,ELIO,225442,electropop,0.677,0.652,1,-6.744,1,0.0289,0.0107,3.54E-06,0.144,0.564,115.973,audio_features,225517,4
Jag Soona Soona Lage,Rahat Fateh Ali Khan,42886,classic pakistani pop,0.563,0.71,7,-6.212,1,0.0592,0.0663,0,0.105,0.262,133.873,audio_features,329429,4
Jaguar,Kid Travis,774000,dark r&b,0.733,0.421,0,-6.702,1,0.0298,0.174,0,0.119,0.416,80.036,audio_features,193500,4
Janu Meri Jaan - Shaan / Soundtrack Version,Mohammed Rafi,426506,,,,,,,,,,,,,,0,
Janu Tame Chamkucha,Humane Sagar,96973,odia pop,0.618,0.629,3,-7.726,0,0.0323,0.385,3.10E-06,0.12,0.743,150.076,audio_features,218865,3
Japan,Yot Club,174000,bedroom pop,0.639,0.82,5,-6.782,1,0.0448,0.086,0.939,0.207,0.369,165.895,audio_features,174936,4
Jasmine,C4C,151168,chillhop,0.624,0.172,11,-20.261,1,0.0512,0.904,0.926,0.0878,0.336,153.974,audio_features,151169,4
Jealous,Eyedress,366723,noise pop,0.474,0.921,9,-10.431,0,0.0457,0.00491,0.85,0.476,0.696,93.01,audio_features,122339,4
Jealous,Nick Jonas,14510,dance pop,0.7,0.701,11,-3.834,0,0.161,0.013,0,0.461,0.38,93.012,audio_features,223107,4
Jebaited - Remix,Yung Jarq,10280,,0.737,0.505,9,-10.988,0,0.122,0.686,9.87E-05,0.126,0.277,109.408,audio_features,156933,3
Jericho,Jacknife,183272,australian dance,0.552,0.894,1,-3.724,1,0.0331,0.000176,0.284,0.183,0.0623,109.976,audio_features,183273,4
Jesus in LA,Alec Benjamin,182669,alt z,0.787,0.558,0,-5.237,1,0.0414,0.664,0,0.347,0.706,94.049,audio_features,171539,4
Jewels and Gems,Two Fingers,11350,glitch hop,0.696,0.789,4,-6.555,0,0.167,0.0205,0.00145,0.343,0.48,100.002,audio_features,232173,4
Jewels and Gems - Instrumental,Two Fingers,2420,glitch hop,0.647,0.683,6,-10.213,0,0.0541,4.69E-05,0.824,0.0808,0.247,100.029,audio_features,241009,4
Jiyein Kyun,Pritam,104636,filmi,0.393,0.609,4,-5.954,1,0.0415,0.0558,2.22E-06,0.107,0.347,71.377,audio_features,264963,4
Jiyū,Linearwave,110518,anime lo-fi,0.691,0.414,9,-13.168,0,0.0357,0.978,0.937,0.283,0.319,139.996,audio_features,110518,4
Jocelyn Flores,XXXTENTACION,1262473,emo rap,0.872,0.391,0,-9.144,0,0.242,0.469,4.13E-06,0.297,0.437,134.021,audio_features,119133,4
Johnny B. Goode,Chuck Berry,1465199,blues,0.534,0.803,10,-9.129,1,0.0743,0.741,6.07E-05,0.307,0.969,167.983,audio_features,161560,4
Johnny's Story,Leo Birenberg & Zach Robinson,255453,,0.529,0.461,8,-13.124,1,0.0299,0.0189,0.793,0.0714,0.366,120.005,audio_features,148461,4
Joke's On You,Charlotte Lawrence,779651,alt z,0.476,0.652,2,-4.546,0,0.104,0.23,0,0.136,0.47,190.118,audio_features,184659,3
Jonathan Low,Vampire Weekend,213466,baroque pop,0.523,0.792,8,-6.739,1,0.0305,0.00809,0.00463,0.133,0.561,152.056,audio_features,213467,4
Judas,Lady Gaga,44154,art pop,0.661,0.937,10,-3.83,0,0.0744,0.000967,1.59E-05,0.355,0.535,131.001,audio_features,249067,4
Juicy Sweatsuits (feat. Juicy J),blackbear,183876,pop,0.716,0.535,1,-8.01,1,0.42,0.218,0,0.0673,0.572,102.843,audio_features,183944,4
Julia,Colony House,2628725,hopebeat,0.558,0.558,4,-10.455,1,0.0367,0.706,6.83E-05,0.27,0.524,139.914,audio_features,205413,3
Julia,Lauv,1315226,pop,0.755,0.625,2,-7.114,1,0.0897,0.49,0,0.157,0.374,147.022,audio_features,174861,4
July Bones,Richard Walters,239400,oxford indie,0.596,0.27,2,-11.486,1,0.0265,0.785,0.134,0.0647,0.155,100.006,audio_features,239400,4
Jump - 2015 Remaster,Van Halen,1849990,album rock,0.572,0.835,0,-6.219,1,0.0317,0.171,0.000377,0.0702,0.795,129.981,audio_features,241600,4
Jumpsuit,Twenty One Pilots,239060,modern rock,0.62,0.61,11,-8.329,0,0.0373,0.00849,0.162,0.205,0.235,127.052,audio_features,238560,4
"June, After Dark",Elliot Root,496,hopebeat,0.59,0.697,9,-6.973,1,0.0356,0.115,0.00308,0.121,0.323,106.06,audio_features,219134,4
Jungle Bae (feat. Bunji Garlin & MX Prime),Jack Ü,182215,edm,0.744,0.997,2,-1.325,1,0.13,0.0304,0.00256,0.0737,0.558,127.975,audio_features,208125,4
Jupiter,Flower Face,751384,ambient folk,0.459,0.326,9,-12.29,1,0.0268,0.896,0.0132,0.112,0.0864,90.042,audio_features,271487,4
Jupiter 4,Sharon Van Etten,314080,art pop,0.324,0.495,6,-10.625,1,0.0398,0.0171,0.487,0.143,0.0584,177.742,audio_features,314080,4
Just A Dream,Joseph Vincent,148640,viral pop,0.757,0.363,6,-11.731,1,0.0578,0.476,0,0.0938,0.456,90.025,audio_features,148677,4
Just A Little While,The 502s,1746189,,0.636,0.788,5,-9.177,0,0.0432,0.0897,0,0.286,0.701,125,audio_features,162608,4
Just A Memory (feat. Regina Spektor),ODESZA,236794,,,,,,,,,,,,,,0,
Just Another Day,Epona,183600,lo-fi study,0.642,0.149,6,-13.639,0,0.0405,0.879,0.903,0.103,0.0855,74.942,audio_features,183600,4
Just Dance,Lady Gaga,569657,art pop,0.822,0.739,1,-4.541,0,0.0311,0.0264,4.26E-05,0.181,0.745,118.992,audio_features,241933,4
Just Like You,Alec Benjamin,291839,alt z,0.747,0.482,0,-5.614,1,0.033,0.618,0,0.128,0.536,91.991,audio_features,167642,4
Just Okay,C4LVN,186691,,0.566,0.714,4,-7.8,0,0.0366,0.0687,0.000229,0.432,0.15,131.062,audio_features,186870,4
Just Say It out Loud,Gamma Skies,3711745,,0.712,0.506,8,-9.499,0,0.0429,0.796,0,0.115,0.502,93.008,audio_features,203238,4
Just The Two of Us,Kauai45,123997,,0.592,0.214,1,-13.468,1,0.115,0.936,1.62E-05,0.253,0.422,81.672,audio_features,117037,4
Just Wanna Be With You,High School Musical Cast,328242,post-teen pop,0.547,0.723,2,-4.804,0,0.0323,0.312,0,0.112,0.377,102.003,audio_features,156187,4
Just a Sample,Chill Bump,544604,jazz rap,0.754,0.504,4,-7.143,0,0.32,0.159,1.77E-06,0.121,0.683,80.052,audio_features,186625,4
Just the Right Song,Vansire,4283861,bedroom pop,0.689,0.534,6,-10.335,1,0.0325,0.727,0.00174,0.11,0.48,100.746,audio_features,186253,4
Just the Two of Us (feat. Bill Withers),"Grover Washington, Jr.",462299,soul jazz,0.749,0.497,10,-12.609,0,0.105,0.41,0.0499,0.0504,0.585,95.818,audio_features,438493,4
Just the Way You Are,Bruno Mars,220734,dance pop,0.635,0.841,5,-5.379,1,0.0422,0.0134,0,0.0622,0.424,109.021,audio_features,220734,4
KING,Rosa Linn,3638360,alt z,0.598,0.555,0,-7.407,1,0.0295,0.508,0.0277,0.304,0.353,152.101,audio_features,203089,4
KNIGHT II,KXNVRA,15619,drift phonk,0.831,0.872,10,-4.666,0,0.0598,0.00275,0.913,0.133,0.41,93.996,audio_features,125954,4
KNOW ME,8 Ballin',445582,pinoy hip hop,0.761,0.641,5,-5.972,0,0.0589,0.032,0,0.12,0.323,100.002,audio_features,273600,4
KNOW ME (feat. Gallant),BRONSON,180026,vapor twitch,0.698,0.812,0,-5.5,1,0.0399,0.58,0.182,0.113,0.351,128.045,audio_features,180027,4
KTMBK,Zaeden,323306,desi pop,0.898,0.435,6,-8.834,1,0.0489,0.555,0,0.139,0.836,115.034,audio_features,154435,4
Kabhi Alvida Naa Kehna,Shankar-Ehsaan-Loy,483920,filmi,0.365,0.407,5,-10.352,1,0.0424,0.752,0.00129,0.212,0.464,149.161,audio_features,483920,4
Kabhi Kabhi Aditi,Rashid Ali,2321,filmi,0.791,0.558,7,-7.155,0,0.0661,0.276,0,0.0859,0.872,95.077,audio_features,218836,4
Kabira (Encore),Pritam,269850,filmi,0.611,0.612,2,-7.978,1,0.114,0.441,0,0.18,0.898,171.841,audio_features,270439,4
Kahin To,Rashid Ali,90867,filmi,0.61,0.492,10,-7.55,1,0.0261,0.334,6.30E-06,0.0979,0.165,90.984,audio_features,303206,4
Kaikai Kitan,Eve,3841401,anime,0.584,0.911,5,-3.515,0,0.09,0.0119,0,0.119,0.606,92.502,audio_features,221426,4
Kaise Bataun Tumhe,Kshitij Vishwakarma,5633,,0.689,0.261,7,-10.355,1,0.0347,0.871,0.000201,0.119,0.297,114.95,audio_features,193826,4
"Kaise Hua (From ""Kabir Singh"")",Vishal Mishra,137929,,,,,,,,,,,,,,0,
Kaise Mein Kahun Tujhse,KK,64604,filmi,0.613,0.108,9,-15.73,0,0.0289,0.573,0,0.0565,0.779,85.941,audio_features,64773,4
Kal Ho Naa Ho,Shankar-Ehsaan-Loy,396492,filmi,0.532,0.529,0,-8.402,1,0.0352,0.334,0.000144,0.078,0.295,81.989,audio_features,321240,4
Kal Ki Hi Baat Hai,Pritam,239891,filmi,0.562,0.368,1,-9.198,1,0.027,0.973,0.000164,0.105,0.25,107.914,audio_features,240534,4
Kalaavathi,Thaman S,243118,,,,,,,,,,,,,,0,
Kaleidoscope,A Great Big World,229320,neo mellow,0.709,0.913,7,-5.148,1,0.0748,0.0182,0,0.167,0.519,108.024,audio_features,229320,4
Kalia Pakhaku Jaithili,Anuradha Paudwal,117520,bhajan,0.439,0.541,1,-9.108,1,0.0757,0.673,3.90E-06,0.128,0.692,151.925,audio_features,299813,3
Kaliare Mana Boli Tora Kichhi Nahin,Anuradha Paudwal,171975,bhajan,0.478,0.512,5,-7.679,0,0.0384,0.728,0,0.0978,0.528,137.886,audio_features,293893,3
Kalle Kalle,Priya Saraiya,331204,gujarati pop,0.707,0.417,1,-9.269,1,0.0438,0.73,2.07E-05,0.106,0.57,115.939,audio_features,227143,4
"Kamado Tanjirou no Uta (From ""Demon Slayer: Kimetsu no Yaiba"") [Full Version]",Akano,59013,,,,,,,,,,,,,,0,
Kamal Hai,Kishore Kumar,5670,classic bollywood,0.502,0.744,1,-8.573,1,0.134,0.698,0,0.478,0.627,117.305,audio_features,353907,4
Kamariya,Aastha Gill,187982,desi pop,0.825,0.666,4,-4.847,0,0.0554,0.143,2.81E-06,0.237,0.763,96.987,audio_features,187983,4
Kamikaze,Eminem,236685,detroit hip hop,0.78,0.808,2,-5.175,1,0.484,0.112,0,0.329,0.642,79.982,audio_features,216029,4
Kan Kanna Salige,Sonu Nigam,1403,filmi,0.832,0.658,9,-6.333,0,0.0303,0.101,0.00121,0.284,0.666,120.044,audio_features,272175,4
Kanata,baobab,359852,j-ambient,0.361,0.23,2,-10.69,1,0.0324,0.979,0.0321,0.181,0.241,101.565,audio_features,362227,4
Kangna,Dr Zeus,1313444,desi hip hop,0.756,0.858,1,-4.05,0,0.0585,0.035,0.000254,0.061,0.764,101.984,audio_features,210680,4
Kanhaiya Kanhaiya Pukara Karenge,Madhavas,955761,hare krishna,0.421,0.396,3,-7.973,1,0.0301,0.575,0,0.0949,0.111,139.768,audio_features,466887,3
Kannazhaga - The Kiss of Love,Anirudh Ravichander,849203,desi hip hop,0.574,0.496,8,-7.153,0,0.0277,0.431,0,0.399,0.61,109.935,audio_features,205947,4
Kar Ja Re Ya Mar Ja Re,Sachin-Jigar,169979,filmi,0.478,0.767,6,-9.569,1,0.136,0.0158,1.96E-05,0.352,0.227,104.977,audio_features,170347,4
Karanlığın,VALORANT,508878,video game music,0.556,0.916,2,-5.831,1,0.0483,0.0503,0.595,0.114,0.271,100.965,audio_features,215941,4
Karlson Vibe (Milkman Karlson Theme) [Original Game Soundtrack],Context Sensitive,1444143,meme,0.976,0.678,10,-6.532,0,0.0929,0.142,0.557,0.0573,0.747,109.957,audio_features,226909,4
Karlson Wave (Milkman Karlson Theme) [Original Game Soundtrack],Context Sensitive,1173466,meme,0.491,0.851,8,-4.481,1,0.0322,0.00504,0.0151,0.175,0.251,107.995,audio_features,262222,4
Karma - Sped Up,Summer Walker,161540,r&b,0.62,0.28,7,-10.467,1,0.0465,0.268,3.70E-06,0.223,0.178,135.581,audio_features,161541,4
Karz Theme Music - Instrumental,Laxmikant–Pyarelal,5140,,,,,,,,,,,,,,0,
Katawaredoki,RADWIMPS,1366571,j-pop,0.548,0.0956,5,-14.196,1,0.0468,0.964,0.905,0.0933,0.22,129.933,audio_features,170027,4
Kaun Tujhe,Palak Muchhal,1992065,filmi,0.531,0.431,2,-8.937,0,0.037,0.868,2.47E-05,0.127,0.19,107.99,audio_features,241449,4
"Kaun Tujhe (From ""M.S.Dhoni - The Untold Story"")",Palak Muchhal,2173869,,,,,,,,,,,,,,0,
Kayla,Stephen Sanchez,101877,gen z singer-songwriter,0.41,0.256,8,-8.653,1,0.0284,0.845,6.31E-06,0.116,0.308,137.741,audio_features,175200,4
Keep Her Close,ODESZA,214153,chillwave,0.484,0.844,9,-6.096,0,0.0479,0.0332,0.0319,0.22,0.49,130.062,audio_features,214154,4
Keep On,Sasha Alex Sloan,179836,alt z,0.762,0.585,8,-8.819,1,0.102,0.478,0,0.113,0.303,140.005,audio_features,180240,4
Keep You Mine,NOTD,2319328,electropop,0.81,0.788,10,-3.663,1,0.0447,0.267,0.000172,0.196,0.845,135.991,audio_features,174761,4
Keep Your Head Up Princess,Anson Seabra,396440,alt z,0.689,0.143,6,-17.374,1,0.264,0.97,0,0.109,0.528,85.398,audio_features,198220,4
Keeping Everything Inside,Sophie Pecora,123200,gen z singer-songwriter,0.561,0.522,6,-7.699,0,0.108,0.613,0,0.103,0.43,94.321,audio_features,178105,4
Keeping It Real,Phonked,95908,,0.63,0.911,7,-3.702,1,0.0596,0.147,0.000621,0.161,0.484,128.072,audio_features,168252,4
Keeping Tabs,NIKI,3533345,indonesian r&b,0.651,0.627,7,-6.842,1,0.164,0.0892,0,0.0941,0.441,169.955,audio_features,177720,4
Kehre Pind Di,Lehmber Hussainpuri,126308,,,,,,,,,,,,,,0,
Kelp Forest,Peter Bark,300108,,0.572,0.135,2,-18.25,1,0.0351,0.972,0.956,0.0922,0.2,137.89,audio_features,150055,4
Keman Rhythm,Two Fingers,3630,glitch hop,0.681,0.89,7,-7.689,1,0.116,0.0137,0.883,0.352,0.123,107.28,audio_features,196400,4
Kenny,Still Woozy,582399,bedroom pop,0.743,0.49,1,-10.845,1,0.0377,0.307,0.0393,0.108,0.394,120.028,audio_features,194133,4
Keraunos,PlayaPhonk,144906,drift phonk,0.838,0.59,7,-4.305,1,0.233,0.439,0.874,0.105,0.495,150.02,audio_features,144980,4
Keri Keri Suna Duba,Anuradha Paudwal,76988,bhajan,0.465,0.557,7,-9.738,1,0.0451,0.499,0,0.28,0.658,159.791,audio_features,345013,3
Khaabon Ke Parinday,Alyssa Mendonsa,10314,modern bollywood,0.517,0.565,9,-10.184,1,0.0441,0.721,0.00689,0.0997,0.69,169.952,audio_features,251704,4
Khayaal,Abhijeet Srivastava,39903,desi pop,0.5,0.677,0,-7.73,0,0.0634,0.21,0,0.118,0.524,149.751,audio_features,162207,3
Khoon Choos Le,Sachin-Jigar,58719,filmi,0.684,0.721,5,-7.116,1,0.0924,0.36,0,0.168,0.568,128.059,audio_features,198760,4
Khuda Jaane,Vishal-Shekhar,723337,filmi,0.382,0.632,8,-6.393,1,0.0411,0.391,0.000486,0.0922,0.716,78.936,audio_features,333584,4
Khwab Dekhe Sexy Lady,Pritam,463824,filmi,0.818,0.829,8,-7.145,0,0.0978,0.303,8.53E-05,0.277,0.967,108.999,audio_features,279357,4
Kiara,Bonobo,2040,downtempo,0.595,0.788,3,-10.128,0,0.363,0.195,0.202,0.153,0.414,97.012,audio_features,230307,4
Kick It,Conro,201865,canadian electronic,0.748,0.838,9,-5.517,1,0.0394,0.0564,0.0218,0.0867,0.703,110.017,audio_features,201818,4
Kids Are Born Stars,Lauv,375182,pop,0.802,0.547,8,-7.034,1,0.0518,0.205,0,0.109,0.922,109.966,audio_features,187026,4
Kids In The Dark,Bat For Lashes,208613,art pop,0.472,0.526,1,-10.987,1,0.0306,0.524,0.0056,0.0856,0.258,138.933,audio_features,208613,4
Kids Of The Night,Elley Duhé,284316,alt z,0.684,0.729,1,-3.8,1,0.0407,0.0231,0.000628,0.124,0.49,159.975,audio_features,185787,4
Kill EVERYBODY,Skrillex,252665,brostep,0.788,0.874,0,-3.336,1,0.0805,0.00219,0.00231,0.0998,0.629,126.988,audio_features,297986,4
Kill EVERYBODY - Bare Noize Remix,Skrillex,307153,brostep,0.594,0.947,0,-3.904,1,0.0519,0.00133,0.108,0.305,0.362,140.043,audio_features,281122,4
Kill Our Way to Heaven,Michl,1149699,,0.466,0.448,10,-8.73,0,0.0921,0.863,0.000186,0.255,0.251,71.426,audio_features,234930,4
Kill Us All (feat. Denzel Curry),The Neighbourhood,161744,modern alternative rock,0.547,0.639,2,-6.958,1,0.117,0.0137,0,0.305,0.399,90.098,audio_features,161947,4
Killer + The Sound,Phoebe Bridgers,3006029,indie pop,0.397,0.1,0,-15.43,1,0.0375,0.982,0.00467,0.1,0.101,126.813,audio_features,475187,4
Killer Queen - Remastered 2011,Queen,2343077,classic rock,0.535,0.65,10,-6.328,1,0.0554,0.379,0,0.14,0.61,117.188,audio_features,179600,4
Killin' On Demand,Freddie Dredd,129196,aesthetic rap,0.886,0.741,10,-5.043,1,0.0682,0.00254,0.000134,0.151,0.95,140.024,audio_features,129196,4
Killing In The Name,Rage Against The Machine,944006,alternative metal,0.466,0.833,7,-4.215,1,0.304,0.0266,0,0.0327,0.661,88.785,audio_features,313573,4
Killshot,ssjishmael,127067,aesthetic rap,0.755,0.715,1,-6.401,1,0.122,0.106,0.000142,0.164,0.452,144.855,audio_features,127081,4
Kim & Jessie,M83,41323,french shoegaze,0.498,0.553,5,-6.193,1,0.0332,0.000103,0.528,0.273,0.235,111.015,audio_features,322933,4
Kina Chir,The PropheC,355611,desi hip hop,0.622,0.431,11,-8.26,0,0.0293,0.0955,0,0.088,0.365,117.919,audio_features,216027,4
Kings & Queens,Robbe,628593,covertronica,0.779,0.66,1,-10.341,0,0.0821,0.337,0,0.217,0.693,126.024,audio_features,155576,4
"Kings & Queens, Pt. 2 (feat. Lauv & Saweetie)",Ava Max,175992,pop,0.661,0.779,1,-3.995,0,0.0678,0.00604,0,0.218,0.67,129.911,audio_features,175993,4
Kinna Chir,Kaushik Rai,79389,,,,,,,,,,,,,,0,
Kinna Chir - Acoustic Version,Kaushik Rai,79548,,,,,,,,,,,,,,0,
Kisi Disco Mein Jaaye,Alka Yagnik,132121,filmi,0.622,0.939,7,-9.091,0,0.0587,0.602,0.0181,0.158,0.961,170.058,audio_features,327000,4
Kiss & Tell,Mokita,191830,chill pop,0.672,0.494,2,-10.142,1,0.0443,0.48,1.01E-06,0.209,0.7,139.984,audio_features,191996,4
Kiss Her You Fool,Kids That Fly,1307658,,0.487,0.716,5,-6.294,1,0.0348,0.00873,0.000203,0.134,0.594,104.98,audio_features,163448,4
Kiss Me More (feat. SZA),Doja Cat,417332,dance pop,0.764,0.705,8,-3.463,1,0.0284,0.259,8.92E-05,0.12,0.781,110.97,audio_features,208667,4
Kissin' In The Cold,JP Saxe,2373039,alt z,0.528,0.343,0,-7.62,1,0.036,0.777,0,0.162,0.342,64.879,audio_features,224084,4
Kiwi,Harry Styles,3564300,pop,0.375,0.93,2,-2.631,1,0.0561,0.00064,0,0.318,0.491,147.124,audio_features,176387,4
Know Me Too Well,New Hope Club,200013,boy band,0.756,0.706,1,-4.384,0,0.0393,0.424,0,0.0635,0.799,122.925,audio_features,200600,4
Know My Legend,Gareth Coker,136840,video game music,0.609,0.376,2,-17.01,1,0.0345,0.117,0.829,0.104,0.28,97.984,audio_features,136840,4
Know You Better,Brandt,248461,,0.556,0.608,10,-10.98,1,0.0355,0.629,0.764,0.31,0.551,87.994,audio_features,248552,4
Know Your Enemy,Green Day,191787,modern rock,0.56,0.958,11,-3.245,1,0.0412,0.0016,4.96E-05,0.0643,0.961,129.984,audio_features,190987,4
Know Your Worth,Khalid,10225,pop,0.79,0.694,9,-7.726,0,0.0708,0.145,0.00252,0.281,0.508,103.007,audio_features,181436,4
Koi Ladki Hai,Uttam Singh,661368,classic bollywood,0.805,0.594,2,-10.846,1,0.0927,0.619,1.55E-05,0.215,0.694,110.425,audio_features,330684,4
Koi Tumsa Nahin,Sonu Nigam,1426638,filmi,0.663,0.762,5,-4.095,1,0.0326,0.17,1.06E-05,0.107,0.553,140.022,audio_features,375347,4
Koino Uta,Yunomi,16453520,denpa-kei,0.633,0.839,0,-6.302,0,0.0488,0.0281,0.00124,0.0823,0.371,160.018,audio_features,209899,4
Koino Uta - Short Version,Yunomi,1001981,denpa-kei,0.66,0.812,3,-9.703,1,0.0883,0.0762,0.000353,0.381,0.666,159.976,audio_features,91500,4
Kokoronashi,Olutorops,272169,,0.559,0.316,5,-13.201,1,0.026,0.053,0,0.0709,0.619,84.001,audio_features,270095,4
Kokoronashi,majiko,273382,anime rock,0.528,0.593,1,-3.68,1,0.0545,0.289,0.00054,0.0724,0.351,167.238,audio_features,273583,4
Kokoroyohou,Eve,2887908,anime,0.718,0.831,3,-3.213,1,0.0758,0.116,0,0.305,0.761,142.942,audio_features,199995,4
Konoha Peace,Eliott Tordo Erhu,47730,erhu,0.269,0.165,2,-12.859,1,0.0367,0.824,0.00714,0.0822,0.407,118.01,audio_features,103775,4
Konoha Peace,Kato,2081172,anime lo-fi,0.617,0.0806,2,-24.894,1,0.0348,0.936,0.946,0.121,0.289,98.165,audio_features,87612,4
Konoha Peace,R A Y,1615580,fingerstyle,0.649,0.39,2,-8.058,1,0.0395,0.538,0.43,0.339,0.366,120.099,audio_features,111585,4
Konoha Peace (From Naruto),Kato,129944,anime lo-fi,0.689,0.0258,2,-28.516,1,0.0599,0.989,0.971,0.111,0.511,62.589,audio_features,64881,3
Konoha Peace (Naruto) - Lofi Version,Shoyo,6553,anime lo-fi,0.715,0.209,2,-18.411,1,0.0385,0.975,0.689,0.184,0.597,115.011,audio_features,133697,4
Konoha Peace - From Naruto,Prayathna,2003,anime lo-fi,0.755,0.295,2,-23.411,1,0.077,0.931,0.881,0.101,0.349,110.027,audio_features,117569,4
Konoha Peace Piano,Kato,2702468,anime lo-fi,0.693,0.0141,2,-28.587,1,0.074,0.993,0.965,0.104,0.578,62.636,audio_features,64243,5
